maze_size,obstacle_density,maze_complexity_score,algorithm,path_length,optimality_ratio,success_rate,computation_time,nodes_expanded,token_usage,raw_output,path_validity_check,scenario
"(64, 64)",0.178955078125,17.8955078125,LLM_gpt-4o_few_shot_flattened_array,76.0,1.0,1.0,0.71264,,2456.0,"[(31, 60), (31, 59), (31, 58), (32, 58), (33, 58), (34, 58), (35, 58), (36, 58), (37, 58), (38, 58), (38, 57), (38, 56), (39, 56), (39, 55), (40, 55), (41, 55), (42, 55), (43, 55), (44, 55), (45, 55), (46, 55), (47, 55), (48, 55), (48, 54), (49, 54), (49, 53), (49, 52), (50, 52), (50, 51), (51, 51), (51, 50), (52, 50), (53, 50), (54, 50), (55, 50), (56, 50), (56, 49), (57, 49), (57, 48), (57, 47), (57, 46), (57, 45), (57, 44), (57, 43), (57, 42), (57, 41), (57, 40), (57, 39), (57, 38), (57, 37), (57, 36), (57, 35), (57, 34), (57, 33), (57, 32), (57, 31), (57, 30), (57, 29), (57, 28), (57, 27), (57, 26), (57, 25), (57, 24), (57, 23), (57, 22), (57, 21), (57, 20), (57, 19), (57, 18), (57, 17), (57, 16), (57, 15), (57, 14), (57, 13), (57, 12), (57, 11), (57, 10)]",True,Random_0.2D
"(64, 64)",0.178955078125,17.8955078125,LLM_gpt-4o_chain_of_thought_ascii,inf,inf,0.0,0.8622608,,2541.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (31, 60), Goal is (57, 10). The shortest path found consists of 76 moves: L L D D D D D D D L L D L D D D D D D D D D L D L L D L D L D D D D D L D L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L.
The complete Python path list is:
[(31, 60), (31, 59), (31, 58), (32, 58), (33, 58), (34, 58), (35, 58), (36, 58), (37, 58), (38, 58), (38, 57), (38, 56), (39, 56), (39, 55), (40, 55), (41, 55), (42, 55), (43, 55), (44, 55), (45, 55), (46, 55), (47, 55), (48, 55), (48, 54), (49, 54), (49, 53), (49, 52), (50, 52), (50, 51), (51, 51), (51, 50), (52, 50), (53, 50), (54, 50), (55, 50), (56, 50), (56, 49), (57, 49), (57, 48), (57, 47), (57, 46), (57, 45), (57, 44), (57, 43), (57, 42), (57, 41), (57, 40), (57, 39), (57, 38), (57, 37), (57, 36), (57, 35), (57, 34), (57, 33), (57, 32), (57, 31), (57, 30), (57, 29), (57, 28), (57, 27), (57, 26), (57, 25), (57, 24), (57, 23), (57, 22), (57, 21), (57, 20), (57, 19), (57, 18), (57, 17), (57, 16), (57, 15), (57, 14), (57, 13), (57, 12), (57, 11), (57, 10)]",False,Random_0.2D
"(64, 64)",0.178955078125,17.8955078125,LLM_gpt-4o_chain_of_thought_coordinate_list,inf,inf,0.0,0.766256,,2128.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (31, 60), Goal is (57, 10). The shortest path found consists of 76 moves: L L D D D D D D D L L D L D D D D D D D D D L D L L D L D L D D D D D L D L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L.
The complete Python path list is:
[(31, 60), (31, 59), (31, 58), (32, 58), (33, 58), (34, 58), (35, 58), (36, 58), (37, 58), (38, 58), (38, 57), (38, 56), (39, 56), (39, 55), (40, 55), (41, 55), (42, 55), (43, 55), (44, 55), (45, 55), (46, 55), (47, 55), (48, 55), (48, 54), (49, 54), (49, 53), (49, 52), (50, 52), (50, 51), (51, 51), (51, 50), (52, 50), (53, 50), (54, 50), (55, 50), (56, 50), (56, 49), (57, 49), (57, 48), (57, 47), (57, 46), (57, 45), (57, 44), (57, 43), (57, 42), (57, 41), (57, 40), (57, 39), (57, 38), (57, 37), (57, 36), (57, 35), (57, 34), (57, 33), (57, 32), (57, 31), (57, 30), (57, 29), (57, 28), (57, 27), (57, 26), (57, 25), (57, 24), (57, 23), (57, 22), (57, 21), (57, 20), (57, 19), (57, 18), (57, 17), (57, 16), (57, 15), (57, 14), (57, 13), (57, 12), (57, 11), (57, 10)]",False,Random_0.2D
"(64, 64)",0.178955078125,17.8955078125,LLM_gpt-4o_chain_of_thought_flattened_array,inf,inf,0.0,0.8311999999999999,,2545.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (31, 60), Goal is (57, 10). The shortest path found consists of 76 moves: L L D D D D D D D L L D L D D D D D D D D D L D L L D L D L D D D D D L D L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L L.
The complete Python path list is:
[(31, 60), (31, 59), (31, 58), (32, 58), (33, 58), (34, 58), (35, 58), (36, 58), (37, 58), (38, 58), (38, 57), (38, 56), (39, 56), (39, 55), (40, 55), (41, 55), (42, 55), (43, 55), (44, 55), (45, 55), (46, 55), (47, 55), (48, 55), (48, 54), (49, 54), (49, 53), (49, 52), (50, 52), (50, 51), (51, 51), (51, 50), (52, 50), (53, 50), (54, 50), (55, 50), (56, 50), (56, 49), (57, 49), (57, 48), (57, 47), (57, 46), (57, 45), (57, 44), (57, 43), (57, 42), (57, 41), (57, 40), (57, 39), (57, 38), (57, 37), (57, 36), (57, 35), (57, 34), (57, 33), (57, 32), (57, 31), (57, 30), (57, 29), (57, 28), (57, 27), (57, 26), (57, 25), (57, 24), (57, 23), (57, 22), (57, 21), (57, 20), (57, 19), (57, 18), (57, 17), (57, 16), (57, 15), (57, 14), (57, 13), (57, 12), (57, 11), (57, 10)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,BFS,6.0,1.0,1.0,0.00011944770812988281,43.0,,,True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,A_Star,6.0,1.0,1.0,4.649162292480469e-05,13.0,,,True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_zero_shot_ascii,6.0,1.0,1.0,0.6912240000000001,,2205.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_zero_shot_coordinate_list,6.0,1.0,1.0,0.64072,,1825.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_zero_shot_flattened_array,6.0,1.0,1.0,0.67496,,2223.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_few_shot_ascii,6.0,1.0,1.0,0.692632,,2256.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_few_shot_coordinate_list,6.0,1.0,1.0,0.6430400000000001,,1843.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_few_shot_flattened_array,6.0,1.0,1.0,0.6772,,2284.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_chain_of_thought_ascii,inf,inf,0.0,0.801884,,2331.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,0.72464,,1928.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-3.5-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.776,,2346.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_zero_shot_ascii,6.0,1.0,1.0,0.8442032000000002,,2236.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_zero_shot_coordinate_list,6.0,1.0,1.0,0.753296,,1824.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_zero_shot_flattened_array,6.0,1.0,1.0,0.8149280000000001,,2219.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_few_shot_ascii,6.0,1.0,1.0,0.8467376000000001,,2250.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_few_shot_coordinate_list,6.0,1.0,1.0,0.757472,,1831.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_few_shot_flattened_array,6.0,1.0,1.0,0.8189600000000001,,2256.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_chain_of_thought_ascii,inf,inf,0.0,1.0433912000000003,,2334.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,0.904352,,1905.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.9968000000000001,,2344.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_zero_shot_ascii,6.0,1.0,1.0,0.7294688,,2231.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_zero_shot_coordinate_list,6.0,1.0,1.0,0.668864,,1802.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_zero_shot_flattened_array,6.0,1.0,1.0,0.709952,,2234.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_few_shot_ascii,6.0,1.0,1.0,0.7311584,,2231.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_few_shot_coordinate_list,6.0,1.0,1.0,0.671648,,1823.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_few_shot_flattened_array,6.0,1.0,1.0,0.71264,,2256.0,"[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",True,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_chain_of_thought_ascii,inf,inf,0.0,0.8622608,,2320.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_chain_of_thought_coordinate_list,inf,inf,0.0,0.769568,,1910.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.1826171875,18.26171875,LLM_gpt-4o_chain_of_thought_flattened_array,inf,inf,0.0,0.8311999999999999,,2362.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (57, 54), Goal is (60, 51). The shortest path found consists of 6 moves: D D L D L L.
The complete Python path list is:
[(57, 54), (58, 54), (59, 54), (59, 53), (60, 53), (60, 52), (60, 51)]",False,Random_0.2D
"(64, 64)",0.257568359375,25.7568359375,BFS,38.0,1.0,1.0,0.001909017562866211,912.0,,,True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,A_Star,38.0,1.0,1.0,0.000675201416015625,233.0,,,True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_zero_shot_ascii,38.0,1.0,1.0,0.6912240000000001,,2311.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_zero_shot_coordinate_list,38.0,1.0,1.0,0.6945600000000001,,2585.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_zero_shot_flattened_array,38.0,1.0,1.0,0.67496,,2342.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_few_shot_ascii,38.0,1.0,1.0,0.692632,,2348.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_few_shot_coordinate_list,38.0,1.0,1.0,0.69688,,2600.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_few_shot_flattened_array,38.0,1.0,1.0,0.6772,,2351.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_chain_of_thought_ascii,inf,inf,0.0,0.801884,,2451.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (25, 63), Goal is (21, 37). The shortest path found consists of 38 moves: U U U L L L L L D L L L L L L U L L L L U U U L L L L L L U L L D L L D L D.
The complete Python path list is:
[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",False,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,0.80552,,2689.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (25, 63), Goal is (21, 37). The shortest path found consists of 38 moves: U U U L L L L L D L L L L L L U L L L L U U U L L L L L L U L L D L L D L D.
The complete Python path list is:
[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",False,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-3.5-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.776,,2454.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (25, 63), Goal is (21, 37). The shortest path found consists of 38 moves: U U U L L L L L D L L L L L L U L L L L U U U L L L L L L U L L D L L D L D.
The complete Python path list is:
[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",False,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_zero_shot_ascii,38.0,1.0,1.0,0.8442032000000002,,2340.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_zero_shot_coordinate_list,38.0,1.0,1.0,0.8502080000000001,,2593.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_zero_shot_flattened_array,38.0,1.0,1.0,0.8149280000000001,,2338.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_few_shot_ascii,38.0,1.0,1.0,0.8467376000000001,,2323.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_few_shot_coordinate_list,38.0,1.0,1.0,0.854384,,2600.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_few_shot_flattened_array,38.0,1.0,1.0,0.8189600000000001,,2364.0,"[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",True,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_chain_of_thought_ascii,inf,inf,0.0,1.0433912000000003,,2446.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (25, 63), Goal is (21, 37). The shortest path found consists of 38 moves: U U U L L L L L D L L L L L L U L L L L U U U L L L L L L U L L D L L D L D.
The complete Python path list is:
[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",False,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_chain_of_thought_coordinate_list,inf,inf,0.0,1.0499360000000002,,2706.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (25, 63), Goal is (21, 37). The shortest path found consists of 38 moves: U U U L L L L L D L L L L L L U L L L L U U U L L L L L L U L L D L L D L D.
The complete Python path list is:
[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",False,Random_0.3D
"(64, 64)",0.257568359375,25.7568359375,LLM_gpt-4-turbo_chain_of_thought_flattened_array,inf,inf,0.0,0.9968000000000001,,2447.0,"Thought Process (Dimensions, Start, Goal, Step-by-Step Plan, Final Path List):
The maze is 64x64. Start is (25, 63), Goal is (21, 37). The shortest path found consists of 38 moves: U U U L L L L L D L L L L L L U L L L L U U U L L L L L L U L L D L L D L D.
The complete Python path list is:
[(25, 63), (24, 63), (23, 63), (22, 63), (22, 62), (22, 61), (22, 60), (22, 59), (22, 58), (23, 58), (23, 57), (23, 56), (23, 55), (23, 54), (23, 53), (23, 52), (22, 52), (22, 51), (22, 50), (22, 49), (22, 48), (21, 48), (20, 48), (19, 48), (19, 47), (19, 46), (19, 45), (19, 44), (19, 43), (19, 42), (18, 42), (18, 41), (18, 40), (19, 40), (19, 39), (19, 38), (20, 38), (20, 37), (21, 37)]",False,Random_0.3D
